OpenTime,OpenPoint,OpenHV,CloseTime,ClosePoint,CloseHV,ProfitRate
2022-08-02 10:00:00,4139.7128,0.18152173128605378,2022-08-02 11:00:00,4092.0608,0.18366964061623128,0.054936312729143864
2022-08-02 11:15:00,4091.5313,0.18397998265316304,2022-08-02 14:30:00,4123.9997,0.1889146091247954,0.04661436640154258
2022-08-02 14:45:00,4112.7372,0.19013754036841515,2022-08-03 13:30:00,4114.3569,0.19655351222536924,0.001018949250835999
2022-08-03 13:45:00,4114.9189,0.19664546330841443,2022-08-04 10:00:00,4087.9412,0.20390060081759648,0.029155214998520588
2022-08-04 10:15:00,4102.69,0.2048895154192096,2022-08-04 14:15:00,4096.0159,0.202214434302924,-0.012858392243410514
2022-08-04 14:30:00,4092.5477,0.20205209763363807,2022-08-05 11:30:00,4117.8515,0.20003431395248217,-0.017906913980726753
2022-08-05 13:15:00,4104.0162,0.19933606439571908,2022-08-08 10:30:00,4145.3857,0.1926671931162666,-0.0591316887653453
2022-08-08 10:45:00,4145.8566,0.1924433578284808,2022-08-08 14:45:00,4146.7876,0.19083742152368155,-0.008369847255055596
2022-08-08 15:00:00,4148.0746,0.19074308292261483,2022-08-09 13:45:00,4147.9852,0.1248079399657778,-0.4373443893483977
2022-08-09 14:00:00,4146.0264,0.12472362644423075,2022-08-10 11:00:00,4123.0956,0.11107589409717707,-0.11631209924090637
2022-08-10 11:15:00,4123.063,0.11107804376910693,2022-08-11 10:00:00,4129.003,0.09683443803945797,-0.18862334230414618
2022-08-11 10:15:00,4122.0802,0.09602094621304263,2022-08-11 11:15:00,4165.1118,0.1001238348599137,0.12210337257732298
2022-08-11 11:30:00,4170.9992,0.10287282465330656,2022-08-12 09:45:00,4179.8225,0.09756619903155297,-0.08233131353888898
2022-08-12 10:00:00,4179.84,0.0975788901976241,2022-08-12 13:45:00,4190.5968,0.09859992608080512,0.01784320439619239
2022-08-12 14:00:00,4188.2019,0.09607809757218307,2022-08-15 11:00:00,4182.0701,0.09987550487333512,-0.00588022428486222
2022-08-15 11:15:00,4186.2009,0.10005020558737503,2022-08-16 10:00:00,4191.2915,0.09961476786410647,-0.019882497547993015
